"Household Name","Donation ID","Account ID","Shopping Cart ID","Campaign ID","Donation Amount","Donation Date","Account Type","Donation Type","Individual Type","Tribute Type","Donation Status","Payment Status","Full Name (F)","Company Name","City","Address Line 1","State/Province","Zip Code","Campaign Name","Purpose","Fund","Tender Type","Tribute Full Name (F)","DAFpay Advisor Account ID","DAFpay Advisor Account Name","DAFpay Grant ID","DAFpay Note","DAFpay Status","Deceased","Do Not Contact",
"","3784","38145","11757","18","100.00","07/08/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Rebecca Winchell","Trustco Bank","Greenwich","131 Main St","NY","12834","Corp Fund Drive-2014-2015","","Corporate/Organization","Check","","","","","","","No","Yes",
"","7008","40009","28517","51","250.00","10/02/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Kelley Vite","Tucker Strategies, Inc.","Delmar","115 Huntersfield Rd. ","NY","12054","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","5260","40009","19448","28","250.00","05/26/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","F. Michael Tucker","Tucker Strategies, Inc.","Albany","54 State Street  Suite 804","NY","12207","Annual Fund Drive - 2015-2016","","Individual Annual Fund","Check","","","","","","","No","No",
"","10180","40009","39873","111","250.00","11/06/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Kelley Vite","Tucker Strategies, Inc.","Delmar","115 Huntersfield Rd. ","NY","12054","Program Sponsorship","","","Check","","","","","","","No","No",
"","10557","40009","40979","112","250.00","06/02/2024","Company","DONATION","","Honor","SUCCEEDED","SUCCEEDED","Kelley Vite","Tucker Strategies, Inc.","Delmar","115 Huntersfield Rd. ","NY","12054","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","Alyson Slack","","","","","","No","No",
"","6851","38644","27267","46","200.00","05/15/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Misc.Donation/Campus Use","","","Check","","","","","","","No","Yes",
"","10757","38644","41660","33","100.00","09/01/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Community Services","","","Check","","","","","","","No","Yes",
"","4275","38644","14369","","110.00","02/05/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","","","Individual","Cash","","","","","","","No","Yes",
"","7743","38644","31909","46","44.00","08/22/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Cash","","","","","","","No","Yes",
"","6859","38644","27301","46","40.00","05/01/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Cash","","","","","","","No","Yes",
"","10692","38644","41380","33","100.00","08/08/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Community Services","","","Check","","","","","","","No","Yes",
"","4552","38644","15872","26","18.00","07/10/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Misc Donation","","","Cash","","","","","","","No","Yes",
"","3919","38644","12672","","100.00","09/16/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","","","","Check","","","","","","","No","Yes",
"","7264","38644","29704","46","186.00","02/13/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Misc.Donation/Campus Use","","Individual Campus Use","Cash","","","","","","","No","Yes",
"","11380","38644","43484","33","70.00","06/04/2025","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Bliss (Tune Jam) McIntosh","Tune Jam","","","","","Community Services","","","Cash","","","","","","","No","Yes",
"","10261","41066","40059","110","125.00","12/07/2023","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Paul Napolitano","Two Sons Environmental LLC","Jericho","471 North Broadway #308","NY","11753","Corp Fund Drive-2023-2024","","","Check","","","","","","","No","Yes",
"","9610","41066","37726","99","500.00","12/21/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Paul Napolitano","Two Sons Environmental LLC","Jericho","471 North Broadway #308","NY","11753","Corp Fund Drive-2022-2023","","","Check","","","","","","","No","Yes",
"","6449","41066","25021","42","500.00","10/31/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Paul Napolitano","Two Sons Environmental LLC","Jericho","471 North Broadway #308","NY","11753","Edwin Drood","Theater","Theater Restricted","Check","","","","","","","No","Yes",
"","4176","38150","14155","","112.50","08/14/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Mary Lou Strode","Valley Artisans Market","Cambridge","25 E Main St","NY","12816","","","","Check","","","","","","","No","No",
"","4431","38150","15299","25","100.00","05/14/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Mary Lou Strode","Valley Artisans Market","Cambridge","25 E Main St","NY","12816","Corp Fund Drive-2015-2016","","Playbill Ad","Check","","","","","","","No","No",
"","4265","38150","14300","18","100.00","08/01/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Valley Artisans Market","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","10550","38150","40957","112","250.00","05/29/2024","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Carolyn Kibbe","Valley Artisans Market","Cambridge","25 E Main St","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","Check","","","","","","","No","No",
"","3681","38150","10976","14","100.00","07/05/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Valley Artisans Market","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","No",
"","3680","38150","10975","13","150.00","07/06/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Valley Artisans Market","","","","","Corp Fund Drive-2012-2013","Opera","Playbill Ad","Check","","","","","","","No","No",
"","3679","38150","10974","12","100.00","12/06/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Valley Artisans Market","","","","","Corp Fund Drive-2011-2012","","Playbill Ad","Check","","","","","","","No","No",
"","9150","39964","36084","67","250.00","03/09/2022","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Ann Warrell","Vermont Country Store - Manchester","Manchester Center","5650 Main St.","VT","05255","Corp Fund Drive-2021-2022","","","Check","","","","","","","No","No",
"","8633","39964","34777","61","250.00","03/10/2021","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Ann Warrell","Vermont Country Store - Manchester","Manchester Center","5650 Main St.","VT","05255","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","No",
"","5151","39964","19131","35","500.00","05/04/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Ann Warrell","Vermont Country Store - Manchester","Manchester Center","5650 Main St.","VT","05255","Corporate Misc.Donation","Opera","Opera Restricted","Check","","","","","","","No","No",
"","7460","39964","30686","55","500.00","04/24/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Ann Warrell","Vermont Country Store - Manchester","Manchester Center","5650 Main St.","VT","05255","Annual Fund Drive - 2018-2019","","Individual Annual Fund","Check","","","","","","","No","No",
"","3682","38152","10977","12","500.00","07/02/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Vermont Country Store - Weston","","","","","Corp Fund Drive-2011-2012","Opera","Playbill Ad","Check","","","","","","","No","Yes",
"","4409","38152","15207","25","500.00","05/05/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED"," Brad","Vermont Country Store - Weston","Weston","Route 100","VT","05161","Corp Fund Drive-2015-2016","Opera","Opera Sponsorship","Check","","","","","","","No","Yes",
"","3683","38152","10978","13","500.00","08/31/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Vermont Country Store - Weston","","","","","Corp Fund Drive-2012-2013","Opera","Playbill Ad","Check","","","","","","","No","Yes",
"","3684","38152","10979","14","500.00","03/15/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Vermont Country Store - Weston","","","","","Corp Fund Drive-2013-2014","Opera","Playbill Ad","Check","","","","","","","No","Yes",
"","4266","38152","14301","18","500.00","05/05/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Vermont Country Store - Weston","","","","","Corp Fund Drive-2014-2015","Opera","Opera Sponsorship","Check","","","","","","","No","Yes",
"","7454","42234","30674","56","150.00","04/12/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Brian Nilsen","Viking Fabrication","Greenwich","10 Main St.","NY","12834","Corp Fund Drive-2019-2020","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","No",
"","5245","39994","19367","26","250.00","05/20/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Carmen Bogle","Village of Cambridge","Cambridge","56 North Park St.","NY","12816","Misc Donation","Cambridge 150th Art Banners","Main St Art Project","Check","","","","","","","No","Yes",
"","3839","38443","11950","35","750.00","07/29/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","B.J. Clay","Walmart","Bennington","210 Northside Drive","VT","05201","Corporate Misc.Donation","Opera","Opera Sponsorship","Check","","","","","","","No","Yes",
"","4462","38161","15389","25","200.00","05/21/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Walsh Construction","Cambridge","12 N. Union","NY","12816","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","5619","40287","21257","34","2000.00","11/04/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Rea Walsh","Washington County Home for Aged Women","Glens Falls","PO Box 2161","NY","12801","Grant Request","Theater","Theater Restricted","Check","","","","","","","No","No",
"","7002","39866","28475","33","150.00","09/27/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Susan Dent","Washington Rehab Center","Argyle","","NY","","Community Services","","","Check","","","","","","","No","Yes",
"","5549","38168","20954","32","150.00","09/29/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lisa Randles","White Clover Farm","Argyle","20 Graham Lane","NY","12809","Corp Fund Drive-2016-2017","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","6038","38168","23277","38","150.00","06/02/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lisa Randles","White Clover Farm","Argyle","20 Graham Lane","NY","12809","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","Yes",
"","3686","38168","10981","12","100.00","10/02/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","White Clover Farm","","","","","Corp Fund Drive-2011-2012","","Playbill Ad","Check","","","","","","","No","Yes",
"","6840","38168","27229","51","150.00","04/19/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lisa Randles","White Clover Farm","Argyle","20 Graham Lane","NY","12809","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","4399","38168","15162","25","100.00","04/30/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Lisa Randles","White Clover Farm","Argyle","20 Graham Lane","NY","12809","Corp Fund Drive-2015-2016","","Playbill Ad","Check","","","","","","","No","Yes",
"","3034","36711","8157","13","100.00","07/01/2012","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Wiley Bros Inc (bought out by Curtis Lumber)","","","","","Corp Fund Drive-2012-2013","","Playbill Ad","Check","","","","","","","No","Yes",
"","6005","36711","23195","38","250.00","05/05/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Tim Wiley","Wiley Bros Inc (bought out by Curtis Lumber)","Schaghticoke","1854 NY RT 40","NY","12154","Corp Fund Drive-2017-2018","","Playbill Ad","Check","","","","","","","No","Yes",
"","5158","36711","19204","32","250.00","05/07/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Tim Wiley","Wiley Bros Inc (bought out by Curtis Lumber)","Schaghticoke","1854 NY RT 40","NY","12154","Corp Fund Drive-2016-2017","","Playbill Ad","Check","","","","","","","No","Yes",
"","4871","36711","17658","25","200.00","11/27/2015","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Tim Wiley","Wiley Bros Inc (bought out by Curtis Lumber)","Schaghticoke","1854 NY RT 40","NY","12154","Corp Fund Drive-2015-2016","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","8122","36711","33650","61","250.00","03/06/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Tim Wiley","Wiley Bros Inc (bought out by Curtis Lumber)","Schaghticoke","1854 NY RT 40","NY","12154","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","Yes",
"","3720","36711","11023","14","100.00","04/25/2013","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Wiley Bros Inc (bought out by Curtis Lumber)","","","","","Corp Fund Drive-2013-2014","","Playbill Ad","Check","","","","","","","No","Yes",
"","3719","36711","11022","12","100.00","07/03/2011","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Wiley Bros Inc (bought out by Curtis Lumber)","","","","","Corp Fund Drive-2011-2012","","Playbill Ad","Check","","","","","","","No","Yes",
"","4267","36711","14302","18","300.00","03/28/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Wiley Bros Inc (bought out by Curtis Lumber)","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","Yes",
"","7839","40711","32582","35","1000.00","11/14/2019","Company","DONATION","","","SUCCEEDED","SUCCEEDED","William Belcher","Wordhorse Strategies, LLC","Middle Falls","PO Box 85","NY","12848","Corporate Misc.Donation","","Theater Sponsorship","Check","","","","","","","No","Yes",
"","6836","40711","27218","51","150.00","04/19/2018","Company","DONATION","","","SUCCEEDED","SUCCEEDED","William Belcher","Wordhorse Strategies, LLC","Middle Falls","PO Box 85","NY","12848","Corp Fund Drive-2018-2019","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","6127","40711","23593","38","150.00","07/06/2017","Company","DONATION","","","SUCCEEDED","SUCCEEDED","William Belcher","Wordhorse Strategies, LLC","Middle Falls","PO Box 85","NY","12848","Corp Fund Drive-2017-2018","Advertising Sponsor","Playbill Ad","Check","","","","","","","No","Yes",
"","5663","39759","21318","33","400.00","12/20/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Amy E. Moore","WSWHE Boces","Fort Edward","1153 Burgoyne Ave. Suite 2","NY","12828","Community Services","Theater","","Check","","","","","","","No","Yes",
"","5036","39759","18143","33","1500.00","01/22/2016","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Amy E. Moore","WSWHE Boces","Fort Edward","1153 Burgoyne Ave. Suite 2","NY","12828","Community Services","Theater","Theater Restricted","Check","","","","","","","No","Yes",
"","4268","38178","14303","18","100.00","05/01/2014","Company","DONATION","","","SUCCEEDED","SUCCEEDED","","Yushak's Supermarket","","","","","Corp Fund Drive-2014-2015","","Playbill Ad","Check","","","","","","","No","No",
"","8087","38178","33602","61","100.00","04/09/2020","Company","DONATION","","","SUCCEEDED","SUCCEEDED","Debbie Yushak","Yushak's Supermarket","Shushan","3 Main St","NY","12873","Corp Fund Drive-2020-2021","","Sponsorship","Check","","","","","","","No","No",
"","11335","39193","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kara  Scieszka","Agricultural Stewardship Assoc.","Greenwich","2531 State Route 40","NY","12834","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10524","39193","","112","N/A","05/20/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Renee Bouplon","Agricultural Stewardship Assoc.","Greenwich","2531 State Route 40","NY","12834","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","7408","36670","","53","N/A","04/04/2019","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Marcus Maringola","Amsure Insurance Agency","Saratoga Springs","31 Church Street","NY","12866","Gala Donation/Sponsorship","Gala","Gala","","","","","","","","No","No",
"","11381","36670","","116","N/A","06/06/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Celia Vincek","Amsure Insurance Agency","Saratoga Springs","31 Church Street","NY","12866","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10570","36670","","112","N/A","06/07/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Celia Vincek","Amsure Insurance Agency","Saratoga Springs","31 Church Street","NY","12866","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","6794","36670","","53","N/A","04/25/2018","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Marcus Maringola","Amsure Insurance Agency","Saratoga Springs","31 Church Street","NY","12866","Gala Donation/Sponsorship","Gala","Corporate/Organization","","","","","","","","No","No",
"","11224","36310","","117","N/A","04/17/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kate Otis","Arrow Bank","Glens Falls","250 Glen Street","NY","12801","Gala Sponsorship/Playbill","","Gala","","","","","","","","No","No",
"","10608","36310","","112","N/A","06/21/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kate Otis","Arrow Bank","Glens Falls","250 Glen Street","NY","12801","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","6743","36310","","53","N/A","03/28/2018","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Suzanna M Bernd","Arrow Bank","Glens Falls","250 Glen Street","NY","12801","Gala Donation/Sponsorship","Gala","Corporate/Organization","","","","","","","","No","No",
"","11239","46135","","117","N/A","05/01/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Margaret Surowka","Barclay Damon LLP","Albany","80 State St","NY","12207","Gala Sponsorship/Playbill","","Gala","","","","","","","","No","No",
"","11370","37791","","116","N/A","06/02/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Constance Brooks","Battenkill Books LLC ","Cambridge","15 East Main St.","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11257","37791","","116","N/A","05/12/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Constance Brooks","Battenkill Books LLC ","Cambridge","15 East Main St.","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11260","36526","","116","N/A","05/12/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Jennifer Braucher","Battenkill Chorale","Cambridge","PO Box 402","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10983","36526","","112","N/A","12/20/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Jennifer Braucher","Battenkill Chorale","Cambridge","PO Box 402","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11365","46158","","116","N/A","05/29/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Lisa Otey","Battenkill Valley Outdoors","Cambridge","1414 NY State Rte 313","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11259","46142","","116","N/A","05/12/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Andrew Sparta","Bennington House of Tile & Carpet","Bennington","1267 Harwood Hill Rd.","VT","05201","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11330","37819","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","June Hommel","Black Dog Wines and Spirits","Cambridge","98 West Main St","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10571","35072","","112","N/A","06/07/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Larry Tomasini","Blind Buck Interiors","Salem","PO Box 195","NY","12865","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","10490","37821","","112","N/A","04/30/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Mike Eugair","Blue Flame Gas Company Inc","Hoosick Falls","21462 NY 22","NY","12090","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11359","37825","","116","N/A","05/29/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Shannon C. Menard Talmadge","Borador Animal Hospital","Salem","4321 St Rt 22","NY","12865","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11331","37831","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kelly Brown","Brown's Brewing Co.","Troy","PO Box 1581","NY","12181-1581","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10567","37831","","112","N/A","06/06/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kelly Brown","Brown's Brewing Co.","Troy","PO Box 1581","NY","12181-1581","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","10560","37837","","112","N/A","06/03/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Richard Bump","Cambridge Antiques Center","Cambridge","30 West Main St","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11262","38049","","116","N/A","05/07/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Sara Kelly","Cambridge Depot","Cambridge","6 Broad St","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10609","37840","","112","N/A","06/21/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kathleen Quinn","Cambridge Food Co-op","Cambridge","1 West Main St","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11369","37845","","116","N/A","06/02/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Katherine McKie","Cambridge Historical Society & Museum","Cambridge","12 Broad St","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10610","40007","","112","N/A","06/21/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Lisa Pembroke","Cambridge Valley Chamber of Commerce","Cambridge","PO Box 405","NY","12816","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11325","45235","","116","N/A","05/22/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Deborah Jaffe","Cambridge Valley Farmer's Market","Buskirk","C/O Debby Jaffee","NY","12028","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10491","45235","","112","N/A","04/30/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Deborah Jaffe","Cambridge Valley Farmer's Market","Buskirk","C/O Debby Jaffee","NY","12028","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11332","39129","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Byron Peregrim","Cambridge Village Market (BHP Supermarket Inc.)","Cambridge","35 West Main St.","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10611","45324","","112","N/A","06/21/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","James Conway","Conway Plumbing & Heating","Hoosick Falls","11 Hill Dr","NY","12090","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11313","37879","","116","N/A","05/20/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Jean & Todd Akin","Country Gals Cafe","Cambridge ","9 East Main St","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11322","37889","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","James Carpenter","Curtis Lumber Co.","Ballston Spa","885 Rt. 67","NY","12020","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10469","37920","","112","N/A","04/17/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kylee Ryan ","Equinox II, LLP dba Equinox Village","Manchester","49 Maple St","VT","05254","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11319","37920","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Kylee Ryan ","Equinox II, LLP dba Equinox Village","Manchester","49 Maple St","VT","05254","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11070","41755","","34","N/A","01/27/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Laura Vamvalis","Glens Falls Foundation","Queensbury","PO Box 4560","NY","12804","Grant Request","","","","","","","","","","No","No",
"","11336","37939","","116","N/A","05/23/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Ray  Agnew","Glens Falls Hospital","Glens Falls","100 Park St","NY","12801","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10569","37939","","112","N/A","06/07/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Ray  Agnew","Glens Falls Hospital","Glens Falls","100 Park St","NY","12801","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","10588","45314","","112","N/A","06/11/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Terry Griffin","Grassland Bird Trust","Schuylerville","12 Spring Street ","NY","12871","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11333","45314","","116","N/A","05/21/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Terry Griffin","Grassland Bird Trust","Schuylerville","12 Spring Street ","NY","12871","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11393","45312","","116","N/A","06/11/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Katie Hayden","Hayden Plumbing & Heating, LLC","Bennington","268 Benmont Ave","VT","05201","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10542","45292","","112","N/A","05/30/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Teresa Twohill","Hudson Headwaters Health Network","Queensbury ","9 Carey Rd","NY","12804","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11247","45292","","116","N/A","05/07/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Teresa Twohill","Hudson Headwaters Health Network","Queensbury ","9 Carey Rd","NY","12804","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","10583","39174","","112","N/A","06/10/2024","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Andy Kelly","Kelly & Sellar Ryan PLLC Attorneys at Law","Greenwich","18 Gray Ave.","NY","12834","Corporate Fund Drive Playbill 24/25 Season","","Playbill Ad","","","","","","","","No","No",
"","11375","37998","","116","N/A","06/03/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","David Howard","Kimberly Farms Stables","North Bennington ","1214 Cross Hill Rd","VT","05257","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
"","11384","38000","","116","N/A","06/09/2025","Company","PLEDGE","","","SUCCEEDED","DEFERRED","Todd King","King's Car Care Center, Inc.","Cambridge","1130 St Rt 22","NY","12816","Corporate Fund Drive Playbill  25/26 Season","","Playbill Ad","","","","","","","","No","No",
